id_sorteio;numero
2269;1
2268;28
2267;33
2266;31
2265;39
2264;3
2263;24
2262;14
2261;7
2260;47
2259;41
2258;5
2257;51
2256;47
2255;41
2254;9
2253;31
2252;30
2251;5
2250;33
2249;53
2248;15
2247;48
2246;5
2245;18
2244;37
2243;54
2242;9
2241;40
2240;19
2239;45
2238;45
2237;11
2236;38
2235;57
2234;21
2233;32
2232;8
2231;57
2230;7
2229;11
2228;32
2227;57
2226;16
2225;32
2224;16
2223;42
2222;13
2221;56
2220;57
2219;36
2218;48
2217;10
2216;49
2215;33
2214;47
2213;46
2212;23
2211;40
2210;17
2209;25
2208;40
2207;10
2206;57
2205;28
2204;35
2203;49
2202;11
2201;23
2200;15
2199;15
2198;1
2197;57
2196;25
2195;14
2194;31
2193;22
2192;37
2191;8
2190;20
2189;22
2188;17
2187;11
2186;46
2185;9
2184;45
2183;26
2182;22
2181;33
2180;38
2179;13
2178;56
2177;51
2176;44
2175;25
2174;56
2173;50
2172;24
2171;44
2170;38
2169;54
2168;27
2167;27
2166;58
2165;37
2164;25
2163;8
2162;22
2161;42
2160;19
2159;26
2158;45
2157;35
2156;1
2155;47
2154;25
2153;32
2152;50
2151;18
2150;49
2149;37
2148;15
2147;41
2146;31
2145;53
2144;60
2143;57
2142;40
2141;17
2140;26
2139;57
2138;14
2137;34
2136;8
2135;9
2134;34
2133;57
2132;30
2131;3
2130;54
2129;31
2128;54
2127;1
2126;12
2125;58
2124;11
2123;15
2122;49
2121;40
2120;13
2119;21
2118;40
2117;30
2116;54
2115;4
2114;57
2113;50
2112;39
2111;44
2110;5
2109;34
2108;22
2107;8
2106;43
2105;31
2104;27
2103;44
2102;51
2101;37
2100;49
2099;27
2098;8
2097;45
2096;19
2095;16
2094;31
2093;27
2092;22
2091;37
2090;51
2089;32
2088;56
2087;23
2086;46
2085;37
2084;38
2083;60
2082;48
2081;41
2080;10
2079;1
2078;15
2077;35
2076;22
2075;59
2074;23
2073;18
2072;54
2071;33
2070;34
2069;35
2068;3
2067;13
2066;45
2065;37
2064;60
2063;25
2062;23
2061;54
2060;8
2059;44
2058;56
2057;54
2056;18
2055;6
2054;22
2053;55
2052;59
2051;6
2050;31
2049;53
2048;19
2047;29
2046;3
2045;45
2044;56
2043;56
2042;14
2041;25
2040;9
2039;12
2038;38
2037;16
2036;7
2035;36
2034;17
2033;43
2032;6
2031;37
2030;59
2029;6
2028;11
2027;44
2026;10
2025;55
2024;23
2023;6
2022;48
2021;14
2020;36
2019;52
2018;59
2017;24
2016;21
2015;17
2014;53
2013;23
2012;27
2011;32
2010;10
2009;46
2008;42
2007;58
2006;25
2005;34
2004;14
2003;34
2002;30
2001;36
2000;17
1999;37
1998;8
1997;46
1996;24
1995;29
1994;40
1993;33
1992;5
1991;28
1990;34
1989;22
1988;42
1987;34
1986;56
1985;55
1984;29
1983;36
1982;14
1981;53
1980;17
1979;22
1978;44
1977;16
1976;25
1975;57
1974;27
1973;1
1972;57
1971;4
1970;52
1969;48
1968;52
1967;46
1966;40
1965;35
1964;50
1963;42
1962;25
1961;26
1960;1
1959;35
1958;15
1957;22
1956;45
1955;27
1954;33
1953;26
1952;38
1951;19
1950;57
1949;6
1948;12
1947;33
1946;60
1945;4
1944;59
1943;12
1942;24
1941;24
1940;17
1939;45
1938;32
1937;55
1936;3
1935;23
1934;59
1933;2
1932;10
1931;22
1930;4
1929;43
1928;10
1927;19
1926;20
1925;45
1924;12
1923;42
1922;38
1921;35
1920;33
1919;11
1918;16
1917;33
1916;52
1915;48
1914;42
1913;43
1912;35
1911;30
1910;48
1909;11
1908;4
1907;38
1906;60
1905;56
1904;12
1903;28
1902;7
1901;12
1900;27
1899;20
1898;45
1897;25
1896;15
1895;15
1894;53
1893;16
1892;17
1891;58
1890;53
1889;16
1888;10
1887;11
1886;45
1885;14
1884;59
1883;60
1882;9
1881;56
1880;37
1879;5
1878;12
1877;23
1876;39
1875;55
1874;44
1873;54
1872;25
1871;3
1870;32
1869;23
1868;23
1867;10
1866;44
1865;31
1864;14
1863;56
1862;2
1861;4
1860;60
1859;51
1858;22
1857;13
1856;37
1855;10
1854;25
1853;45
1852;17
1851;18
1850;38
1849;5
1848;55
1847;6
1846;6
1845;51
1844;50
1843;54
1842;34
1841;3
1840;47
1839;7
1838;5
1837;54
1836;15
1835;58
1834;17
1833;7
1832;46
1831;27
1830;60
1829;13
1828;48
1827;42
1826;51
1825;11
1824;5
1823;4
1822;50
1821;22
1820;40
1819;17
1818;56
1817;4
1816;5
1815;11
1814;9
1813;11
1812;32
1811;57
1810;25
1809;24
1808;14
1807;25
1806;20
1805;31
1804;21
1803;50
1802;13
1801;34
1800;19
1799;39
1798;53
1797;14
1796;53
1795;30
1794;40
1793;58
1792;16
1791;46
1790;27
1789;58
1788;59
1787;26
1786;6
1785;11
1784;4
1783;6
1782;52
1781;49
1780;34
1779;57
1778;40
1777;52
1776;10
1775;56
1774;12
1773;59
1772;45
1771;20
1770;26
1769;37
1768;5
1767;45
1766;41
1765;58
1764;55
1763;31
1762;26
1761;55
1760;36
1759;51
1758;36
1757;25
1756;35
1755;2
1754;53
1753;15
1752;9
1751;15
1750;31
1749;29
1748;41
1747;6
1746;18
1745;9
1744;42
1743;35
1742;11
1741;48
1740;53
1739;32
1738;12
1737;8
1736;29
1735;6
1734;25
1733;46
1732;38
1731;18
1730;51
1729;43
1728;3
1727;20
1726;10
1725;34
1724;33
1723;52
1722;58
1721;19
1720;23
1719;1
1718;32
1717;37
1716;41
1715;53
1714;8
1713;27
1712;12
1711;39
1710;58
1709;42
1708;32
1707;52
1706;56
1705;25
1704;1
1703;26
1702;33
1701;56
1700;18
1699;6
1698;11
1697;58
1696;46
1695;44
1694;45
1693;15
1692;11
1691;24
1690;21
1689;27
1688;30
1687;49
1686;46
1685;3
1684;39
1683;33
1682;7
1681;50
1680;38
1679;47
1678;11
1677;10
1676;11
1675;34
1674;22
1673;23
1672;3
1671;27
1670;19
1669;49
1668;5
1667;44
1666;2
1665;5
1664;29
1663;18
1662;29
1661;13
1660;8
1659;10
1658;23
1657;7
1656;11
1655;53
1654;16
1653;32
1652;26
1651;41
1650;38
1649;42
1648;16
1647;53
1646;58
1645;18
1644;22
1643;37
1642;23
1641;23
1640;2
1639;29
1638;1
1637;47
1636;26
1635;23
1634;51
1633;1
1632;59
1631;29
1630;54
1629;24
1628;50
1627;41
1626;14
1625;40
1624;41
1623;49
1622;4
1621;39
1620;27
1619;8
1618;43
1617;26
1616;42
1615;31
1614;21
1613;49
1612;13
1611;47
1610;4
1609;60
1608;59
1607;52
1606;42
1605;21
1604;2
1603;27
1602;12
1601;8
1600;57
1599;3
1598;31
1597;50
1596;10
1595;2
1594;8
1593;21
1592;38
1591;33
1590;20
1589;4
1588;45
1587;56
1586;46
1585;2
1584;3
1583;45
1582;38
1581;30
1580;36
1579;49
1578;3
1577;14
1576;46
1575;56
1574;27
1573;21
1572;47
1571;29
1570;24
1569;53
1568;25
1567;48
1566;36
1565;39
1564;53
1563;6
1562;47
1561;60
1560;36
1559;16
1558;54
1557;4
1556;4
1555;23
1554;32
1553;60
1552;24
1551;19
1550;27
1549;10
1548;19
1547;18
1546;53
1545;24
1544;21
1543;41
1542;39
1541;58
1540;32
1539;26
1538;23
1537;10
1536;58
1535;41
1534;48
1533;34
1532;44
1531;13
1530;33
1529;11
1528;15
1527;36
1526;16
1525;2
1524;52
1523;22
1522;56
1521;39
1520;35
1519;59
1518;9
1517;56
1516;20
1515;14
1514;60
1513;58
1512;58
1511;45
1510;53
1509;6
1508;30
1507;52
1506;14
1505;2
1504;10
1503;4
1502;51
1501;1
1500;31
1499;33
1498;40
1497;5
1496;47
1495;57
1494;14
1493;27
1492;9
1491;50
1490;1
1489;26
1488;25
1487;53
1486;40
1485;54
1484;24
1483;39
1482;53
1481;44
1480;21
1479;60
1478;37
1477;4
1476;57
1475;44
1474;28
1473;2
1472;50
1471;10
1470;55
1469;58
1468;10
1467;24
1466;34
1465;26
1464;50
1463;28
1462;27
1461;47
1460;38
1459;34
1458;51
1457;59
1456;26
1455;41
1454;48
1453;13
1452;14
1451;52
1450;31
1449;6
1448;60
1447;19
1446;24
1445;49
1444;48
1443;48
1442;30
1441;17
1440;51
1439;42
1438;14
1437;23
1436;57
1435;4
1434;55
1433;52
1432;42
1431;13
1430;52
1429;39
1428;7
1427;39
1426;30
1425;36
1424;15
1423;25
1422;39
1421;44
1420;2
1419;17
1418;56
1417;59
1416;24
1415;26
1414;46
1413;15
1412;41
1411;46
1410;50
1409;19
1408;4
1407;18
1406;57
1405;3
1404;8
1403;20
1402;9
1401;25
1400;53
1399;56
1398;33
1397;7
1396;29
1395;48
1394;50
1393;39
1392;12
1391;40
1390;31
1389;28
1388;22
1387;32
1386;38
1385;36
1384;45
1383;46
1382;16
1381;57
1380;55
1379;58
1378;5
1377;2
1376;9
1375;58
1374;6
1373;57
1372;3
1371;4
1370;5
1369;46
1368;21
1367;2
1366;12
1365;24
1364;44
1363;57
1362;36
1361;23
1360;2
1359;10
1358;47
1357;24
1356;31
1355;46
1354;38
1353;13
1352;24
1351;33
1350;3
1349;51
1348;56
1347;9
1346;12
1345;17
1344;59
1343;19
1342;7
1341;52
1340;30
1339;54
1338;1
1337;51
1336;47
1335;14
1334;1
1333;33
1332;59
1331;9
1330;30
1329;11
1328;10
1327;54
1326;11
1325;16
1324;57
1323;55
1322;53
1321;53
1320;25
1319;51
1318;16
1317;30
1316;8
1315;38
1314;38
1313;43
1312;5
1311;9
1310;32
1309;39
1308;8
1307;32
1306;22
1305;3
1304;14
1303;46
1302;57
1301;56
1300;53
1299;53
1298;55
1297;13
1296;46
1295;57
1294;51
1293;40
1292;11
1291;54
1290;34
1289;52
1288;17
1287;52
1286;28
1285;28
1284;29
1283;30
1282;55
1281;8
1280;16
1279;40
1278;30
1277;12
1276;11
1275;48
1274;39
1273;40
1272;52
1271;1
1270;9
1269;17
1268;3
1267;30
1266;33
1265;19
1264;36
1263;26
1262;7
1261;42
1260;41
1259;6
1258;55
1257;2
1256;43
1255;51
1254;39
1253;23
1252;39
1251;5
1250;24
1249;36
1248;60
1247;36
1246;43
1245;2
1244;25
1243;29
1242;48
1241;45
1240;9
1239;52
1238;39
1237;59
1236;3
1235;26
1234;35
1233;54
1232;22
1231;39
1230;9
1229;40
1228;23
1227;28
1226;10
1225;40
1224;27
1223;47
1222;8
1221;43
1220;15
1219;33
1218;31
1217;50
1216;27
1215;25
1214;48
1213;26
1212;40
1211;48
1210;34
1209;35
1208;20
1207;11
1206;6
1205;13
1204;43
1203;38
1202;8
1201;28
1200;11
1199;19
1198;48
1197;49
1196;6
1195;20
1194;50
1193;9
1192;52
1191;3
1190;19
1189;27
1188;20
1187;19
1186;8
1185;35
1184;30
1183;37
1182;4
1181;20
1180;57
1179;5
1178;30
1177;50
1176;30
1175;16
1174;39
1173;47
1172;56
1171;13
1170;13
1169;48
1168;5
1167;51
1166;31
1165;40
1164;26
1163;17
1162;30
1161;51
1160;18
1159;55
1158;54
1157;29
1156;48
1155;20
1154;28
1153;6
1152;14
1151;51
1150;15
1149;23
1148;28
1147;33
1146;6
1145;16
1144;44
1143;3
1142;26
1141;60
1140;27
1139;31
1138;2
1137;43
1136;34
1135;23
1134;51
1133;21
1132;33
1131;8
1130;5
1129;55
1128;16
1127;30
1126;42
1125;3
1124;33
1123;60
1122;55
1121;17
1120;40
1119;10
1118;21
1117;17
1116;13
1115;30
1114;15
1113;6
1112;43
1111;32
1110;14
1109;8
1108;9
1107;53
1106;47
1105;15
1104;6
1103;56
1102;51
1101;10
1100;42
1099;31
1098;52
1097;17
1096;16
1095;16
1094;21
1093;19
1092;34
1091;23
1090;42
1089;20
1088;57
1087;20
1086;2
1085;55
1084;33
1083;43
1082;38
1081;24
1080;18
1079;28
1078;43
1077;9
1076;4
1075;12
1074;23
1073;25
1072;9
1071;54
1070;16
1069;9
1068;47
1067;28
1066;6
1065;30
1064;29
1063;50
1062;33
1061;30
1060;42
1059;16
1058;18
1057;2
1056;6
1055;16
1054;18
1053;49
1052;52
1051;13
1050;26
1049;29
1048;16
1047;8
1046;55
1045;1
1044;35
1043;21
1042;30
1041;57
1040;39
1039;24
1038;43
1037;53
1036;52
1035;26
1034;18
1033;17
1032;16
1031;43
1030;37
1029;32
1028;52
1027;33
1026;17
1025;10
1024;29
1023;8
1022;5
1021;33
1020;39
1019;23
1018;24
1017;34
1016;20
1015;17
1014;41
1013;19
1012;55
1011;35
1010;54
1009;29
1008;13
1007;37
1006;2
1005;42
1004;43
1003;26
1002;58
1001;51
1000;29
999;24
998;22
997;17
996;15
995;31
994;20
993;24
992;28
991;9
990;39
989;32
988;8
987;58
986;19
985;16
984;10
983;22
982;49
981;34
980;29
979;15
978;27
977;5
976;25
975;30
974;12
973;47
972;34
971;45
970;21
969;25
968;1
967;5
966;41
965;30
964;26
963;59
962;11
961;36
960;19
959;39
958;48
957;24
956;57
955;12
954;33
953;42
952;30
951;14
950;23
949;23
948;54
947;5
946;12
945;27
944;59
943;12
942;42
941;53
940;37
939;49
938;59
937;52
936;22
935;31
934;1
933;14
932;17
931;19
930;49
929;27
928;33
927;33
926;59
925;36
924;2
923;15
922;12
921;48
920;5
919;3
918;52
917;30
916;36
915;48
914;12
913;38
912;29
911;28
910;27
909;22
908;52
907;51
906;14
905;16
904;51
903;41
902;18
901;33
900;34
899;20
898;30
897;43
896;5
895;58
894;41
893;3
892;44
891;16
890;54
889;24
888;60
887;34
886;17
885;51
884;12
883;53
882;17
881;56
880;46
879;28
878;54
877;36
876;8
875;20
874;10
873;30
872;5
871;10
870;21
869;27
868;40
867;10
866;46
865;53
864;8
863;24
862;8
861;39
860;2
859;9
858;18
857;50
856;42
855;31
854;25
853;56
852;34
851;3
850;7
849;49
848;27
847;48
846;44
845;52
844;16
843;36
842;30
841;7
840;17
839;43
838;44
837;60
836;59
835;18
834;34
833;13
832;23
831;33
830;49
829;56
828;38
827;18
826;27
825;47
824;9
823;51
822;52
821;42
820;46
819;19
818;25
817;52
816;20
815;19
814;41
813;45
812;13
811;47
810;37
809;15
808;57
807;49
806;18
805;36
804;47
803;21
802;48
801;42
800;38
799;55
798;3
797;6
796;5
795;48
794;3
793;57
792;34
791;58
790;6
789;50
788;44
787;54
786;41
785;17
784;53
783;32
782;2
781;13
780;7
779;26
778;51
777;56
776;15
775;50
774;10
773;14
772;35
771;14
770;12
769;16
768;8
767;15
766;58
765;10
764;45
763;26
762;54
761;40
760;45
759;45
758;43
757;30
756;27
755;49
754;13
753;2
752;23
751;7
750;33
749;50
748;2
747;2
746;1
745;2
744;4
743;23
742;50
741;36
740;28
739;10
738;54
737;32
736;49
735;9
734;54
733;2
732;6
731;16
730;50
729;5
728;32
727;30
726;37
725;41
724;27
723;50
722;9
721;25
720;54
719;3
718;33
717;23
716;32
715;24
714;35
713;54
712;43
711;33
710;34
709;4
708;7
707;36
706;60
705;43
704;4
703;27
702;57
701;48
700;14
699;48
698;12
697;51
696;9
695;11
694;41
693;13
692;57
691;50
690;53
689;51
688;35
687;14
686;26
685;43
684;17
683;35
682;27
681;38
680;22
679;25
678;42
677;55
676;42
675;24
674;38
673;34
672;24
671;38
670;22
669;27
668;1
667;1
666;55
665;18
664;36
663;51
662;23
661;36
660;11
659;52
658;6
657;16
656;51
655;48
654;6
653;5
652;20
651;60
650;24
649;24
648;29
647;54
646;10
645;3
644;14
643;42
642;40
641;34
640;60
639;13
638;36
637;18
636;26
635;26
634;56
633;22
632;28
631;32
630;45
629;15
628;30
627;1
626;39
625;40
624;43
623;49
622;38
621;49
620;3
619;19
618;13
617;3
616;2
615;5
614;16
613;19
612;18
611;49
610;45
609;58
608;13
607;41
606;35
605;24
604;46
603;44
602;46
601;22
600;16
599;4
598;34
597;29
596;14
595;25
594;47
593;49
592;42
591;1
590;28
589;8
588;11
587;29
586;39
585;36
584;8
583;7
582;51
581;17
580;47
579;9
578;23
577;24
576;8
575;5
574;17
573;22
572;16
571;50
570;15
569;57
568;22
567;31
566;37
565;34
564;49
563;5
562;55
561;1
560;58
559;6
558;14
557;12
556;10
555;31
554;42
553;4
552;9
551;46
550;45
549;8
548;58
547;30
546;5
545;17
544;34
543;46
542;6
541;52
540;49
539;19
538;3
537;7
536;23
535;28
534;3
533;53
532;52
531;50
530;49
529;1
528;31
527;26
526;31
525;10
524;41
523;44
522;6
521;45
520;12
519;22
518;10
517;7
516;33
515;48
514;42
513;39
512;31
511;4
510;41
509;33
508;10
507;3
506;4
505;28
504;30
503;7
502;13
501;39
500;36
499;4
498;50
497;20
496;10
495;49
494;20
493;24
492;18
491;1
490;58
489;59
488;57
487;8
486;14
485;57
484;49
483;59
482;54
481;13
480;41
479;46
478;25
477;38
476;58
475;22
474;40
473;41
472;4
471;32
470;37
469;26
468;5
467;60
466;11
465;51
464;50
463;53
462;22
461;60
460;49
459;39
458;24
457;32
456;3
455;59
454;24
453;23
452;30
451;28
450;50
449;8
448;51
447;42
446;17
445;20
444;33
443;48
442;37
441;21
440;3
439;57
438;5
437;7
436;7
435;10
434;10
433;30
432;39
431;52
430;8
429;43
428;30
427;14
426;37
425;42
424;46
423;53
422;43
421;51
420;29
419;9
418;52
417;34
416;33
415;42
414;16
413;4
412;12
411;38
410;38
409;34
408;14
407;57
406;2
405;47
404;28
403;27
402;56
401;43
400;28
399;11
398;22
397;46
396;42
395;20
394;35
393;40
392;23
391;4
390;53
389;5
388;36
387;22
386;35
385;16
384;52
383;14
382;34
381;55
380;57
379;40
378;38
377;27
376;48
375;1
374;16
373;1
372;39
371;18
370;40
369;14
368;29
367;10
366;15
365;23
364;57
363;19
362;56
361;59
360;23
359;19
358;17
357;35
356;21
355;23
354;41
353;19
352;44
351;41
350;57
349;28
348;30
347;48
346;12
345;22
344;14
343;41
342;34
341;5
340;12
339;50
338;4
337;4
336;26
335;7
334;23
333;4
332;34
331;13
330;51
329;10
328;21
327;48
326;21
325;53
324;25
323;40
322;56
321;4
320;27
319;48
318;20
317;35
316;43
315;22
314;34
313;37
312;23
311;38
310;32
309;4
308;39
307;44
306;47
305;53
304;41
303;17
302;41
301;9
300;24
299;49
298;60
297;36
296;46
295;50
294;25
293;7
292;13
291;17
290;26
289;25
288;17
287;13
286;35
285;37
284;7
283;42
282;23
281;38
280;20
279;47
278;31
277;52
276;57
275;37
274;26
273;17
272;24
271;24
270;9
269;49
268;33
267;46
266;46
265;34
264;33
263;43
262;11
261;16
260;33
259;58
258;50
257;19
256;32
255;16
254;1
253;37
252;26
251;30
250;7
249;49
248;32
247;46
246;37
245;60
244;33
243;11
242;56
241;31
240;38
239;6
238;42
237;57
236;60
235;22
234;41
233;32
232;59
231;36
230;53
229;13
228;13
227;48
226;1
225;58
224;21
223;6
222;19
221;27
220;14
219;36
218;12
217;45
216;14
215;46
214;31
213;32
212;6
211;33
210;32
209;26
208;25
207;53
206;51
205;40
204;29
203;47
202;45
201;20
200;19
199;50
198;8
197;5
196;7
195;32
194;33
193;19
192;54
191;23
190;5
189;15
188;17
187;48
186;23
185;55
184;34
183;2
182;3
181;27
180;23
179;23
178;33
177;38
176;3
175;50
174;59
173;50
172;10
171;46
170;46
169;1
168;31
167;33
166;22
165;35
164;28
163;8
162;21
161;41
160;54
159;35
158;4
157;21
156;49
155;30
154;48
153;30
152;29
151;20
150;54
149;20
148;35
147;16
146;32
145;31
144;55
143;53
142;8
141;58
140;7
139;3
138;27
137;49
136;59
135;22
134;4
133;5
132;7
131;44
130;29
129;32
128;18
127;50
126;40
125;41
124;41
123;26
122;17
121;55
120;3
119;38
118;56
117;25
116;51
115;38
114;37
113;7
112;42
111;22
110;52
109;1
108;59
107;51
106;35
105;49
104;4
103;49
102;20
101;18
100;51
99;60
98;13
97;35
96;40
95;45
94;8
93;36
92;24
91;2
90;52
89;55
88;18
87;5
86;22
85;6
84;40
83;15
82;15
81;23
80;28
79;17
78;31
77;21
76;53
75;21
74;37
73;26
72;44
71;27
70;58
69;45
68;59
67;12
66;13
65;34
64;12
63;40
62;31
61;44
60;20
59;54
58;44
57;59
56;2
55;52
54;36
53;16
52;46
51;47
50;6
49;55
48;50
47;56
46;23
45;53
44;44
43;17
42;11
41;47
40;8
39;12
38;54
37;60
36;25
35;4
34;17
33;39
32;44
31;45
30;14
29;3
28;54
27;20
26;22
25;43
24;43
23;37
22;46
21;36
20;11
19;24
18;23
17;13
16;34
15;51
14;53
13;56
12;4
11;38
10;38
9;60
8;37
7;5
6;47
5;2
4;5
3;47
2;41
1;33
