id_sorteio;numero
2563;30
2562;57
2561;56
2560;5
2559;35
2558;34
2557;27
2556;14
2555;3
2554;25
2553;15
2552;41
2551;46
2550;4
2549;33
2548;29
2547;38
2546;48
2545;32
2544;55
2543;53
2542;12
2541;28
2540;49
2539;23
2538;6
2537;48
2536;27
2535;1
2534;60
2533;17
2532;30
2531;1
2530;17
2529;56
2528;22
2527;19
2526;24
2525;21
2524;3
2523;1
2522;25
2521;28
2520;2
2519;3
2518;44
2517;22
2516;53
2515;41
2514;52
2513;13
2512;10
2511;4
2510;13
2509;37
2508;41
2507;6
2506;40
2505;5
2504;41
2503;14
2502;16
2501;11
2500;25
2499;56
2498;9
2497;48
2496;26
2495;8
2494;54
2493;56
2492;52
2491;29
2490;41
2489;41
2488;57
2487;48
2486;9
2485;38
2484;41
2483;34
2482;57
2481;36
2480;6
2479;35
2478;28
2477;33
2476;2
2475;1
2474;22
2473;28
2472;13
2471;23
2470;48
2469;38
2468;53
2467;45
2466;20
2465;53
2464;7
2463;16
2462;57
2461;21
2460;28
2459;15
2458;15
2457;19
2456;28
2455;38
2454;22
2453;10
2452;8
2451;26
2450;11
2449;52
2448;30
2447;19
2446;51
2445;47
2444;20
2443;12
2442;7
2441;41
2440;15
2439;2
2438;55
2437;55
2436;32
2435;36
2434;40
2433;9
2432;29
2431;26
2430;46
2429;56
2428;28
2427;19
2426;24
2425;31
2424;38
2423;48
2422;2
2421;35
2420;60
2419;43
2418;27
2417;27
2416;57
2415;60
2414;29
2413;22
2412;36
2411;43
2410;35
2409;49
2408;57
2407;31
2406;12
2405;59
2404;1
2403;14
2402;6
2401;13
2400;36
2399;35
2398;17
2397;48
2396;2
2395;4
2394;5
2393;38
2392;25
2391;13
2390;9
2389;16
2388;45
2387;30
2386;11
2385;43
2384;9
2383;40
2382;19
2381;32
2380;11
2379;56
2378;41
2377;44
2376;17
2375;46
2374;39
2373;23
2372;44
2371;36
2370;37
2369;19
2368;36
2367;23
2366;38
2365;17
2364;33
2363;58
2362;32
2361;35
2360;24
2359;43
2358;16
2357;51
2356;3
2355;30
2354;25
2353;34
2352;9
2351;19
2350;34
2349;5
2348;51
2347;9
2346;3
2345;7
2344;52
2343;31
2342;17
2341;4
2340;16
2339;59
2338;34
2337;49
2336;50
2335;49
2334;20
2333;55
2332;44
2331;11
2330;17
2329;45
2328;39
2327;30
2326;34
2325;60
2324;43
2323;39
2322;2
2321;25
2320;35
2319;6
2318;52
2317;30
2316;56
2315;1
2314;7
2313;58
2312;3
2311;35
2310;17
2309;11
2308;58
2307;46
2306;19
2305;38
2304;57
2303;48
2302;25
2301;47
2300;21
2299;19
2298;49
2297;41
2296;36
2295;41
2294;20
2293;42
2292;6
2291;26
2290;5
2289;37
2288;2
2287;2
2286;41
2285;33
2284;12
2283;37
2282;12
2281;14
2280;58
2279;20
2278;37
2277;53
2276;5
2275;2
2274;40
2273;20
2272;11
2271;41
2270;48
2269;23
2268;52
2267;53
2266;59
2265;46
2264;8
2263;57
2262;46
2261;51
2260;14
2259;58
2258;1
2257;21
2256;30
2255;57
2254;24
2253;55
2252;1
2251;26
2250;27
2249;9
2248;42
2247;47
2246;46
2245;14
2244;42
2243;28
2242;18
2241;26
2240;7
2239;7
2238;11
2237;28
2236;43
2235;35
2234;42
2233;6
2232;38
2231;53
2230;56
2229;40
2228;39
2227;27
2226;38
2225;47
2224;58
2223;2
2222;30
2221;45
2220;35
2219;45
2218;38
2217;36
2216;48
2215;43
2214;4
2213;10
2212;53
2211;36
2210;34
2209;47
2208;16
2207;6
2206;45
2205;12
2204;29
2203;57
2202;37
2201;3
2200;36
2199;30
2198;34
2197;3
2196;27
2195;38
2194;20
2193;42
2192;7
2191;26
2190;25
2189;11
2188;21
2187;50
2186;12
2185;18
2184;52
2183;43
2182;46
2181;19
2180;10
2179;35
2178;42
2177;48
2176;25
2175;7
2174;34
2173;44
2172;43
2171;13
2170;51
2169;34
2168;29
2167;38
2166;34
2165;54
2164;58
2163;24
2162;42
2161;8
2160;1
2159;38
2158;46
2157;31
2156;23
2155;2
2154;47
2153;31
2152;29
2151;2
2150;23
2149;46
2148;8
2147;17
2146;16
2145;28
2144;55
2143;35
2142;52
2141;11
2140;36
2139;23
2138;4
2137;49
2136;11
2135;59
2134;46
2133;19
2132;18
2131;20
2130;16
2129;12
2128;46
2127;28
2126;27
2125;31
2124;47
2123;14
2122;3
2121;17
2120;20
2119;26
2118;12
2117;4
2116;1
2115;35
2114;30
2113;46
2112;43
2111;1
2110;10
2109;44
2108;29
2107;60
2106;39
2105;13
2104;10
2103;50
2102;17
2101;18
2100;13
2099;5
2098;27
2097;24
2096;6
2095;56
2094;16
2093;52
2092;27
2091;10
2090;18
2089;5
2088;27
2087;53
2086;35
2085;12
2084;26
2083;1
2082;42
2081;13
2080;46
2079;58
2078;2
2077;16
2076;43
2075;23
2074;18
2073;15
2072;10
2071;34
2070;42
2069;48
2068;40
2067;11
2066;35
2065;43
2064;14
2063;29
2062;34
2061;44
2060;41
2059;36
2058;23
2057;20
2056;22
2055;46
2054;7
2053;40
2052;56
2051;44
2050;38
2049;27
2048;38
2047;44
2046;6
2045;15
2044;60
2043;21
2042;22
2041;54
2040;54
2039;6
2038;40
2037;14
2036;8
2035;49
2034;22
2033;18
2032;20
2031;18
2030;58
2029;18
2028;58
2027;39
2026;23
2025;4
2024;20
2023;8
2022;52
2021;40
2020;57
2019;54
2018;27
2017;11
2016;48
2015;32
2014;16
2013;53
2012;36
2011;58
2010;8
2009;50
2008;58
2007;54
2006;1
2005;33
2004;1
2003;43
2002;28
2001;52
2000;34
1999;49
1998;24
1997;35
1996;20
1995;39
1994;32
1993;48
1992;13
1991;44
1990;11
1989;30
1988;10
1987;14
1986;44
1985;29
1984;21
1983;6
1982;20
1981;39
1980;12
1979;45
1978;57
1977;32
1976;19
1975;47
1974;38
1973;60
1972;59
1971;52
1970;24
1969;20
1968;44
1967;13
1966;32
1965;55
1964;48
1963;5
1962;6
1961;25
1960;18
1959;21
1958;22
1957;29
1956;28
1955;45
1954;49
1953;42
1952;53
1951;16
1950;10
1949;14
1948;20
1947;55
1946;4
1945;21
1944;47
1943;39
1942;43
1941;9
1940;9
1939;24
1938;42
1937;24
1936;52
1935;10
1934;35
1933;35
1932;16
1931;2
1930;37
1929;23
1928;59
1927;30
1926;2
1925;38
1924;53
1923;59
1922;22
1921;16
1920;31
1919;54
1918;50
1917;25
1916;18
1915;2
1914;29
1913;52
1912;33
1911;33
1910;39
1909;45
1908;57
1907;44
1906;33
1905;29
1904;56
1903;10
1902;2
1901;26
1900;8
1899;44
1898;58
1897;58
1896;14
1895;2
1894;57
1893;45
1892;6
1891;3
1890;51
1889;23
1888;18
1887;41
1886;54
1885;18
1884;32
1883;16
1882;37
1881;53
1880;56
1879;10
1878;40
1877;32
1876;51
1875;47
1874;10
1873;53
1872;56
1871;33
1870;33
1869;24
1868;31
1867;21
1866;60
1865;32
1864;37
1863;16
1862;35
1861;60
1860;30
1859;1
1858;28
1857;52
1856;2
1855;24
1854;43
1853;39
1852;49
1851;8
1850;23
1849;3
1848;50
1847;57
1846;30
1845;29
1844;37
1843;33
1842;22
1841;13
1840;48
1839;22
1838;30
1837;57
1836;45
1835;8
1834;51
1833;3
1832;57
1831;48
1830;54
1829;30
1828;11
1827;53
1826;32
1825;10
1824;60
1823;59
1822;26
1821;19
1820;23
1819;18
1818;15
1817;26
1816;46
1815;25
1814;27
1813;13
1812;23
1811;5
1810;43
1809;54
1808;45
1807;22
1806;55
1805;27
1804;48
1803;8
1802;2
1801;43
1800;16
1799;3
1798;45
1797;35
1796;48
1795;42
1794;37
1793;22
1792;18
1791;50
1790;11
1789;6
1788;56
1787;13
1786;2
1785;42
1784;54
1783;21
1782;47
1781;52
1780;33
1779;30
1778;48
1777;44
1776;48
1775;51
1774;30
1773;39
1772;19
1771;27
1770;41
1769;54
1768;7
1767;39
1766;22
1765;56
1764;41
1763;15
1762;42
1761;10
1760;24
1759;21
1758;16
1757;28
1756;6
1755;30
1754;40
1753;45
1752;55
1751;51
1750;48
1749;14
1748;13
1747;59
1746;6
1745;60
1744;56
1743;29
1742;21
1741;20
1740;47
1739;9
1738;28
1737;51
1736;12
1735;33
1734;17
1733;41
1732;34
1731;43
1730;10
1729;44
1728;8
1727;41
1726;57
1725;30
1724;37
1723;30
1722;9
1721;4
1720;18
1719;31
1718;4
1717;16
1716;2
1715;35
1714;24
1713;10
1712;59
1711;50
1710;7
1709;47
1708;29
1707;20
1706;34
1705;51
1704;59
1703;35
1702;17
1701;18
1700;48
1699;30
1698;28
1697;23
1696;31
1695;38
1694;20
1693;38
1692;13
1691;58
1690;53
1689;53
1688;42
1687;24
1686;9
1685;18
1684;31
1683;12
1682;51
1681;8
1680;47
1679;1
1678;17
1677;15
1676;37
1675;35
1674;30
1673;47
1672;1
1671;56
1670;30
1669;31
1668;55
1667;56
1666;1
1665;16
1664;21
1663;49
1662;25
1661;43
1660;42
1659;37
1658;19
1657;37
1656;43
1655;7
1654;42
1653;27
1652;24
1651;8
1650;29
1649;24
1648;15
1647;23
1646;41
1645;21
1644;34
1643;16
1642;43
1641;29
1640;46
1639;34
1638;42
1637;24
1636;52
1635;51
1634;33
1633;49
1632;27
1631;44
1630;7
1629;35
1628;60
1627;20
1626;5
1625;22
1624;27
1623;59
1622;5
1621;38
1620;38
1619;5
1618;20
1617;47
1616;58
1615;5
1614;43
1613;4
1612;36
1611;50
1610;35
1609;6
1608;17
1607;51
1606;15
1605;9
1604;51
1603;20
1602;40
1601;56
1600;23
1599;15
1598;42
1597;5
1596;1
1595;42
1594;23
1593;38
1592;36
1591;55
1590;44
1589;51
1588;23
1587;19
1586;8
1585;43
1584;28
1583;9
1582;1
1581;15
1580;14
1579;40
1578;56
1577;11
1576;21
1575;4
1574;33
1573;36
1572;27
1571;55
1570;42
1569;18
1568;19
1567;30
1566;60
1565;37
1564;38
1563;1
1562;51
1561;54
1560;53
1559;12
1558;15
1557;16
1556;11
1555;59
1554;50
1553;20
1552;26
1551;38
1550;36
1549;16
1548;42
1547;9
1546;17
1545;11
1544;45
1543;23
1542;57
1541;24
1540;27
1539;8
1538;27
1537;33
1536;29
1535;9
1534;34
1533;47
1532;11
1531;12
1530;28
1529;15
1528;58
1527;42
1526;28
1525;35
1524;12
1523;44
1522;23
1521;14
1520;48
1519;56
1518;55
1517;52
1516;18
1515;13
1514;17
1513;17
1512;28
1511;31
1510;44
1509;1
1508;18
1507;51
1506;42
1505;6
1504;42
1503;42
1502;22
1501;54
1500;18
1499;8
1498;27
1497;27
1496;41
1495;4
1494;35
1493;12
1492;46
1491;45
1490;43
1489;24
1488;45
1487;23
1486;34
1485;27
1484;17
1483;1
1482;6
1481;55
1480;26
1479;54
1478;27
1477;56
1476;4
1475;51
1474;11
1473;57
1472;25
1471;36
1470;51
1469;54
1468;37
1467;26
1466;51
1465;53
1464;54
1463;13
1462;25
1461;49
1460;14
1459;35
1458;4
1457;46
1456;40
1455;52
1454;41
1453;25
1452;58
1451;33
1450;44
1449;30
1448;36
1447;28
1446;6
1445;19
1444;55
1443;12
1442;13
1441;53
1440;56
1439;2
1438;33
1437;26
1436;13
1435;50
1434;58
1433;40
1432;25
1431;40
1430;30
1429;60
1428;37
1427;53
1426;6
1425;50
1424;29
1423;21
1422;2
1421;59
1420;18
1419;48
1418;10
1417;5
1416;19
1415;46
1414;57
1413;13
1412;37
1411;12
1410;18
1409;47
1408;20
1407;31
1406;38
1405;32
1404;31
1403;13
1402;27
1401;54
1400;9
1399;60
1398;14
1397;3
1396;54
1395;11
1394;16
1393;18
1392;2
1391;12
1390;19
1389;39
1388;50
1387;18
1386;28
1385;35
1384;31
1383;23
1382;55
1381;27
1380;3
1379;36
1378;59
1377;13
1376;21
1375;53
1374;28
1373;7
1372;58
1371;8
1370;59
1369;16
1368;29
1367;43
1366;54
1365;32
1364;40
1363;42
1362;12
1361;44
1360;17
1359;28
1358;37
1357;26
1356;6
1355;11
1354;8
1353;3
1352;36
1351;41
1350;29
1349;20
1348;39
1347;54
1346;32
1345;26
1344;8
1343;42
1342;46
1341;37
1340;13
1339;16
1338;18
1337;45
1336;32
1335;51
1334;27
1333;26
1332;3
1331;39
1330;21
1329;8
1328;59
1327;36
1326;10
1325;20
1324;51
1323;15
1322;21
1321;47
1320;55
1319;18
1318;14
1317;37
1316;25
1315;1
1314;52
1313;49
1312;29
1311;19
1310;53
1309;25
1308;7
1307;54
1306;19
1305;5
1304;15
1303;54
1302;56
1301;3
1300;59
1299;8
1298;53
1297;11
1296;14
1295;43
1294;4
1293;1
1292;23
1291;58
1290;3
1289;27
1288;56
1287;12
1286;2
1285;15
1284;20
1283;60
1282;56
1281;30
1280;54
1279;36
1278;24
1277;18
1276;5
1275;14
1274;21
1273;19
1272;13
1271;39
1270;24
1269;27
1268;60
1267;4
1266;42
1265;46
1264;37
1263;18
1262;9
1261;14
1260;31
1259;58
1258;11
1257;30
1256;33
1255;54
1254;18
1253;17
1252;51
1251;34
1250;2
1249;8
1248;58
1247;24
1246;37
1245;37
1244;34
1243;23
1242;51
1241;25
1240;49
1239;48
1238;24
1237;39
1236;38
1235;55
1234;24
1233;59
1232;15
1231;49
1230;12
1229;60
1228;60
1227;4
1226;56
1225;34
1224;57
1223;48
1222;48
1221;58
1220;52
1219;41
1218;29
1217;28
1216;4
1215;10
1214;29
1213;45
1212;2
1211;3
1210;9
1209;38
1208;1
1207;22
1206;37
1205;26
1204;5
1203;33
1202;11
1201;55
1200;39
1199;23
1198;36
1197;36
1196;20
1195;57
1194;41
1193;2
1192;20
1191;11
1190;56
1189;14
1188;59
1187;43
1186;15
1185;2
1184;27
1183;10
1182;56
1181;45
1180;34
1179;47
1178;22
1177;55
1176;49
1175;12
1174;6
1173;24
1172;6
1171;10
1170;27
1169;11
1168;4
1167;56
1166;54
1165;60
1164;14
1163;31
1162;18
1161;7
1160;3
1159;5
1158;60
1157;43
1156;44
1155;41
1154;21
1153;34
1152;44
1151;4
1150;35
1149;8
1148;29
1147;52
1146;53
1145;60
1144;49
1143;60
1142;15
1141;37
1140;40
1139;37
1138;18
1137;19
1136;32
1135;19
1134;56
1133;58
1132;27
1131;36
1130;32
1129;17
1128;39
1127;14
1126;57
1125;56
1124;7
1123;39
1122;56
1121;59
1120;7
1119;41
1118;8
1117;40
1116;4
1115;18
1114;22
1113;29
1112;52
1111;25
1110;6
1109;14
1108;7
1107;54
1106;50
1105;50
1104;58
1103;10
1102;9
1101;57
1100;17
1099;38
1098;21
1097;33
1096;52
1095;36
1094;48
1093;38
1092;1
1091;17
1090;40
1089;32
1088;35
1087;28
1086;6
1085;21
1084;29
1083;42
1082;50
1081;29
1080;20
1079;37
1078;45
1077;18
1076;10
1075;16
1074;10
1073;32
1072;54
1071;43
1070;8
1069;49
1068;25
1067;56
1066;49
1065;19
1064;19
1063;22
1062;2
1061;56
1060;3
1059;14
1058;57
1057;59
1056;50
1055;15
1054;13
1053;27
1052;16
1051;7
1050;45
1049;52
1048;38
1047;10
1046;28
1045;5
1044;39
1043;51
1042;51
1041;36
1040;28
1039;20
1038;6
1037;4
1036;36
1035;1
1034;1
1033;5
1032;15
1031;24
1030;54
1029;16
1028;34
1027;47
1026;51
1025;29
1024;18
1023;2
1022;40
1021;51
1020;52
1019;4
1018;58
1017;19
1016;25
1015;28
1014;9
1013;20
1012;58
1011;52
1010;3
1009;1
1008;42
1007;4
1006;4
1005;4
1004;29
1003;23
1002;7
1001;27
1000;53
999;55
998;4
997;55
996;20
995;55
994;58
993;42
992;4
991;60
990;2
989;27
988;46
987;13
986;31
985;18
984;4
983;40
982;8
981;53
980;59
979;39
978;12
977;9
976;38
975;37
974;38
973;8
972;15
971;33
970;5
969;50
968;13
967;57
966;26
965;57
964;33
963;15
962;49
961;2
960;33
959;5
958;7
957;25
956;47
955;32
954;24
953;1
952;27
951;39
950;49
949;51
948;41
947;3
946;47
945;59
944;43
943;58
942;18
941;10
940;51
939;19
938;27
937;2
936;14
935;18
934;44
933;45
932;42
931;7
930;55
929;35
928;49
927;31
926;34
925;46
924;60
923;2
922;45
921;1
920;55
919;41
918;8
917;25
916;5
915;49
914;9
913;59
912;54
911;1
910;36
909;26
908;9
907;53
906;29
905;57
904;59
903;32
902;23
901;16
900;59
899;54
898;3
897;46
896;41
895;41
894;44
893;51
892;52
891;19
890;22
889;20
888;40
887;32
886;37
885;31
884;2
883;60
882;44
881;4
880;49
879;46
878;43
877;20
876;41
875;36
874;52
873;4
872;58
871;58
870;43
869;50
868;21
867;28
866;27
865;41
864;33
863;50
862;12
861;60
860;17
859;12
858;54
857;49
856;41
855;24
854;24
853;59
852;6
851;35
850;59
849;9
848;17
847;44
846;2
845;19
844;44
843;1
842;60
841;32
840;35
839;8
838;47
837;24
836;38
835;57
834;17
833;57
832;15
831;48
830;2
829;14
828;53
827;30
826;8
825;40
824;6
823;59
822;41
821;38
820;32
819;58
818;22
817;29
816;40
815;9
814;46
813;56
812;54
811;28
810;1
809;11
808;31
807;2
806;47
805;48
804;37
803;28
802;60
801;11
800;56
799;19
798;4
797;52
796;43
795;21
794;55
793;33
792;9
791;19
790;19
789;31
788;17
787;20
786;26
785;37
784;8
783;48
782;59
781;8
780;28
779;52
778;36
777;23
776;60
775;46
774;54
773;51
772;52
771;34
770;25
769;50
768;59
767;32
766;19
765;50
764;55
763;1
762;21
761;17
760;60
759;30
758;1
757;12
756;41
755;47
754;34
753;43
752;29
751;38
750;54
749;4
748;19
747;56
746;10
745;37
744;12
743;32
742;7
741;27
740;12
739;56
738;14
737;24
736;38
735;15
734;27
733;31
732;53
731;15
730;2
729;18
728;13
727;12
726;1
725;3
724;55
723;52
722;57
721;23
720;44
719;37
718;21
717;41
716;7
715;12
714;39
713;26
712;53
711;41
710;5
709;44
708;39
707;1
706;17
705;11
704;50
703;2
702;18
701;31
700;24
699;50
698;27
697;32
696;34
695;21
694;29
693;41
692;60
691;58
690;8
689;7
688;52
687;1
686;4
685;5
684;33
683;12
682;47
681;53
680;26
679;54
678;31
677;48
676;15
675;30
674;18
673;37
672;53
671;39
670;58
669;24
668;56
667;16
666;16
665;7
664;55
663;30
662;56
661;27
660;38
659;40
658;36
657;58
656;46
655;1
654;56
653;19
652;57
651;28
650;25
649;41
648;23
647;11
646;60
645;24
644;31
643;24
642;56
641;33
640;59
639;35
638;50
637;43
636;34
635;37
634;24
633;5
632;48
631;47
630;20
629;39
628;22
627;45
626;22
625;32
624;34
623;55
622;19
621;50
620;29
619;46
618;3
617;49
616;26
615;8
614;12
613;13
612;15
611;33
610;30
609;59
608;37
607;11
606;23
605;53
604;51
603;11
602;13
601;29
600;54
599;51
598;53
597;27
596;28
595;43
594;55
593;1
592;59
591;18
590;5
589;33
588;46
587;36
586;13
585;12
584;23
583;41
582;29
581;52
580;18
579;39
578;58
577;28
576;52
575;21
574;2
573;17
572;20
571;12
570;36
569;14
568;17
567;11
566;20
565;35
564;32
563;23
562;23
561;36
560;11
559;36
558;7
557;38
556;30
555;23
554;31
553;58
552;52
551;57
550;16
549;58
548;14
547;13
546;54
545;57
544;56
543;37
542;19
541;27
540;30
539;55
538;56
537;19
536;25
535;47
534;23
533;13
532;12
531;35
530;25
529;13
528;37
527;50
526;21
525;24
524;34
523;40
522;15
521;38
520;17
519;15
518;5
517;8
516;34
515;57
514;40
513;27
512;58
511;34
510;58
509;34
508;5
507;5
506;34
505;52
504;11
503;48
502;33
501;56
500;54
499;11
498;2
497;32
496;19
495;60
494;49
493;3
492;15
491;15
490;29
489;17
488;35
487;48
486;19
485;52
484;38
483;35
482;12
481;24
480;33
479;58
478;31
477;8
476;20
475;43
474;12
473;58
472;38
471;31
470;23
469;42
468;25
467;8
466;45
465;1
464;45
463;2
462;17
461;20
460;30
459;8
458;13
457;24
456;22
455;17
454;42
453;8
452;51
451;31
450;13
449;24
448;52
447;15
446;8
445;7
444;57
443;17
442;23
441;58
440;30
439;20
438;14
437;59
436;57
435;17
434;4
433;28
432;13
431;40
430;10
429;17
428;32
427;43
426;54
425;10
424;27
423;33
422;56
421;35
420;59
419;52
418;32
417;12
416;23
415;4
414;58
413;29
412;14
411;12
410;36
409;25
408;33
407;18
406;48
405;34
404;58
403;7
402;58
401;44
400;13
399;16
398;16
397;2
396;6
395;31
394;42
393;36
392;39
391;35
390;34
389;54
388;53
387;48
386;43
385;24
384;47
383;53
382;53
381;46
380;13
379;24
378;48
377;3
376;10
375;42
374;26
373;24
372;46
371;39
370;4
369;1
368;38
367;27
366;51
365;34
364;29
363;29
362;33
361;45
360;29
359;20
358;32
357;32
356;5
355;22
354;38
353;30
352;47
351;59
350;43
349;32
348;33
347;52
346;46
345;58
344;12
343;7
342;54
341;22
340;42
339;12
338;9
337;14
336;54
335;57
334;51
333;53
332;42
331;35
330;23
329;40
328;23
327;29
326;40
325;3
324;30
323;54
322;29
321;32
320;47
319;23
318;40
317;48
316;56
315;43
314;40
313;53
312;50
311;24
310;29
309;25
308;4
307;13
306;57
305;27
304;11
303;30
302;12
301;49
300;41
299;2
298;24
297;41
296;42
295;7
294;41
293;35
292;53
291;5
290;7
289;30
288;18
287;3
286;56
285;41
284;14
283;28
282;36
281;47
280;30
279;4
278;18
277;38
276;39
275;19
274;47
273;10
272;9
271;54
270;35
269;52
268;47
267;45
266;48
265;53
264;31
263;26
262;48
261;20
260;60
259;33
258;54
257;1
256;34
255;55
254;56
253;56
252;4
251;23
250;41
249;54
248;34
247;30
246;32
245;27
244;50
243;23
242;4
241;40
240;25
239;44
238;41
237;45
236;50
235;55
234;54
233;24
232;41
231;27
230;41
229;11
228;45
227;27
226;59
225;4
224;18
223;22
222;30
221;58
220;55
219;49
218;42
217;3
216;59
215;28
214;6
213;9
212;15
211;40
210;20
209;32
208;57
207;3
206;56
205;54
204;51
203;44
202;44
201;5
200;44
199;57
198;1
197;29
196;9
195;44
194;43
193;11
192;26
191;41
190;42
189;38
188;43
187;58
186;51
185;22
184;21
183;7
182;5
181;55
180;29
179;5
178;19
177;39
176;1
175;13
174;22
173;49
172;14
171;4
170;55
169;37
168;35
167;48
166;59
165;19
164;14
163;27
162;51
161;30
160;52
159;50
158;51
157;4
156;42
155;44
154;24
153;31
152;15
151;16
150;12
149;48
148;59
147;38
146;25
145;41
144;44
143;6
142;19
141;42
140;46
139;13
138;37
137;16
136;45
135;21
134;25
133;6
132;50
131;17
130;38
129;10
128;3
127;51
126;6
125;25
124;34
123;16
122;39
121;44
120;16
119;1
118;37
117;27
116;32
115;24
114;18
113;26
112;34
111;4
110;18
109;44
108;34
107;52
106;38
105;31
104;38
103;57
102;37
101;37
100;30
99;24
98;14
97;11
96;58
95;6
94;55
93;31
92;51
91;10
90;40
89;34
88;29
87;28
86;6
85;30
84;4
83;4
82;53
81;10
80;37
79;2
78;46
77;40
76;23
75;37
74;34
73;45
72;43
71;45
70;23
69;34
68;3
67;27
66;12
65;5
64;50
63;41
62;6
61;18
60;21
59;34
58;27
57;16
56;59
55;14
54;9
53;3
52;59
51;42
50;21
49;43
48;34
47;3
46;1
45;37
44;18
43;25
42;19
41;35
40;46
39;45
38;10
37;7
36;51
35;16
34;57
33;49
32;14
31;28
30;7
29;58
28;22
27;13
26;57
25;55
24;14
23;51
22;56
21;6
20;30
19;12
18;56
17;6
16;49
15;33
14;27
13;50
12;43
11;58
10;18
9;56
8;38
7;21
6;7
5;46
4;42
3;10
2;37
1;4
